id_cliente,idade,renda,valor_divida,dias_atraso,numero_contatos,canal_contato,regiao,acordo_ofertado,pagamento_realizado
2883,72,12682,18540,376,2,Telefone,Nordeste,1,1
2884,33,2074,746,33,5,WhatsApp,Norte,0,0
2885,29,14830,31653,504,7,WhatsApp,Centro-Oeste,0,0
2886,34,10449,5712,627,7,Telefone,Norte,0,0
2887,33,7170,3839,3,1,Telefone,Centro-Oeste,0,1
2888,29,8067,23642,486,8,WhatsApp,Norte,0,0
2889,25,14216,19894,516,3,Email,Nordeste,1,0
2890,37,7617,35636,42,3,Email,Norte,0,1
2891,20,9337,12686,9,14,WhatsApp,Sudeste,0,1
2892,33,18087,35107,657,13,Telefone,Centro-Oeste,1,1
2893,47,16031,39473,609,1,Email,Sul,0,0
2894,62,19876,4895,142,0,WhatsApp,Norte,1,1
2895,40,9998,15790,436,9,Telefone,Centro-Oeste,1,1
2896,45,19571,22651,27,6,WhatsApp,Sul,1,1
2897,68,5609,4191,43,10,WhatsApp,Centro-Oeste,1,0
2898,57,19744,7970,131,9,Email,Centro-Oeste,0,1
2899,71,18606,4341,216,2,WhatsApp,Sul,1,1
2900,22,15021,37616,606,3,WhatsApp,Sul,1,1
2901,37,10220,18276,520,10,WhatsApp,Nordeste,0,0
2902,57,6393,6560,598,8,WhatsApp,Norte,0,0
2903,73,18227,28084,345,5,WhatsApp,Norte,1,1
2904,61,9900,48793,508,13,Telefone,Centro-Oeste,0,0
2905,18,16106,4800,650,0,WhatsApp,Sudeste,1,1
2906,74,11639,3838,413,8,Telefone,Sudeste,1,1
2907,47,18803,5987,246,8,Telefone,Centro-Oeste,0,1
2908,38,3544,36782,449,4,WhatsApp,Nordeste,0,0
2909,37,18302,30029,21,7,Telefone,Sul,0,1
2910,23,19633,30762,408,6,Telefone,Centro-Oeste,1,1
2911,39,18983,11780,457,10,WhatsApp,Norte,0,1
2912,35,4892,43575,444,7,WhatsApp,Sudeste,1,0
2913,25,12172,29304,265,8,Telefone,Sudeste,1,1
2914,56,15944,10415,660,13,Email,Sudeste,1,1
2915,49,8284,11658,184,1,WhatsApp,Nordeste,0,0
2916,50,19429,9121,227,9,WhatsApp,Norte,1,1
2917,70,2570,11047,548,4,WhatsApp,Nordeste,0,0
2918,33,3350,23677,246,7,WhatsApp,Sul,0,0
2919,29,13890,46753,73,2,Telefone,Centro-Oeste,0,0
2920,55,4439,2959,150,10,WhatsApp,Centro-Oeste,1,1
2921,69,11595,29268,513,14,WhatsApp,Sudeste,1,0
2922,51,17801,38541,69,10,WhatsApp,Sudeste,0,1
2923,31,8694,42725,230,5,WhatsApp,Sul,1,0
2924,53,7351,38691,72,5,WhatsApp,Nordeste,0,0
2925,50,17878,17934,608,6,WhatsApp,Norte,1,1
2926,40,2178,38747,397,12,WhatsApp,Sul,0,0
2927,67,2488,15919,84,10,Email,Centro-Oeste,1,1
2928,62,3002,35517,299,2,Email,Centro-Oeste,1,1
2929,19,19673,36077,293,7,WhatsApp,Nordeste,1,1
2930,58,17698,3421,223,7,Telefone,Sul,0,1
2931,38,19309,5176,216,8,WhatsApp,Norte,1,1
2932,19,17367,20925,231,7,WhatsApp,Sul,1,1
2933,44,15766,35685,405,2,WhatsApp,Sul,0,1
2934,74,8154,13963,169,5,WhatsApp,Nordeste,0,1
2935,26,3940,25974,329,8,Telefone,Norte,1,0
2936,18,11734,41435,426,0,WhatsApp,Centro-Oeste,1,1
2937,28,8867,1969,554,2,WhatsApp,Sudeste,0,0
2938,20,14990,7792,196,1,Telefone,Norte,1,1
2939,69,4094,25909,608,11,Telefone,Centro-Oeste,1,0
2940,40,7017,24026,526,7,WhatsApp,Nordeste,1,0
2941,43,10719,23965,625,5,WhatsApp,Norte,1,0
2942,21,7810,31455,77,9,WhatsApp,Norte,1,1
2943,35,5039,27285,277,10,WhatsApp,Centro-Oeste,0,1
2944,72,16244,21533,466,10,WhatsApp,Centro-Oeste,1,0
2945,23,7878,7431,448,7,WhatsApp,Sul,1,1
2946,52,10865,1591,320,1,Telefone,Sul,1,1
2947,39,12922,26272,160,10,Telefone,Norte,0,0
2948,60,6411,16863,492,5,Telefone,Sudeste,1,0
2949,32,1903,28990,313,6,WhatsApp,Nordeste,1,0
2950,39,14680,760,631,7,WhatsApp,Centro-Oeste,0,0
2951,54,5663,10956,161,8,WhatsApp,Sul,1,1
2952,69,17971,22820,308,4,Telefone,Nordeste,0,0
2953,59,15836,13935,146,10,WhatsApp,Norte,1,1
2954,29,6970,42645,675,2,Email,Centro-Oeste,1,0
2955,64,16453,49081,396,1,Telefone,Centro-Oeste,1,1
2956,66,7776,27525,691,7,Email,Sul,1,0
2957,59,7239,28609,89,0,Telefone,Sudeste,0,0
2958,55,8023,21254,308,9,Email,Centro-Oeste,0,0
2959,35,16493,4801,546,14,Telefone,Sudeste,1,1
2960,62,14373,7707,371,5,Email,Nordeste,1,1
2961,52,14919,28420,451,1,WhatsApp,Centro-Oeste,1,1
2962,47,15957,22703,167,2,WhatsApp,Centro-Oeste,0,1
2963,41,3564,49744,392,7,Telefone,Sudeste,1,1
2964,59,6815,22045,637,0,Email,Sul,1,0
2965,47,12066,24516,491,5,WhatsApp,Norte,0,0
2966,31,1817,31598,150,2,WhatsApp,Nordeste,0,0
2967,23,19386,9056,468,5,Telefone,Centro-Oeste,1,1
2968,20,7630,47063,701,2,Telefone,Sul,1,1
2969,33,8919,20602,43,10,WhatsApp,Centro-Oeste,1,1
2970,24,3542,39393,29,10,Telefone,Nordeste,1,0
2971,69,6098,2424,632,7,Email,Norte,0,0
2972,31,11714,19979,31,4,Email,Centro-Oeste,1,1
2973,26,1618,39951,693,3,WhatsApp,Sudeste,0,0
2974,32,2209,19422,674,8,WhatsApp,Sul,1,0
2975,38,17357,19160,128,14,WhatsApp,Norte,0,1
2976,52,14101,46599,294,4,WhatsApp,Centro-Oeste,1,0
2977,19,4750,10445,441,11,WhatsApp,Norte,1,0
2978,44,9561,806,388,13,Telefone,Sudeste,0,0
2979,19,10109,23459,642,3,WhatsApp,Centro-Oeste,0,0
2980,52,4103,4731,524,7,Email,Norte,1,1
2981,35,13546,39296,547,7,Email,Centro-Oeste,1,1
2982,31,18985,12707,710,7,WhatsApp,Centro-Oeste,1,1
2983,37,9357,39926,110,3,Email,Norte,1,0
2984,35,13120,6836,328,12,Telefone,Centro-Oeste,0,0
2985,27,9677,47164,405,0,Telefone,Sudeste,0,0
2986,42,13326,10130,245,1,WhatsApp,Norte,1,0
2987,19,15390,17756,163,3,Telefone,Norte,1,1
2988,42,18392,34409,560,9,WhatsApp,Sudeste,1,1
2989,71,15330,41668,399,1,Telefone,Sudeste,1,1
2990,50,10984,34219,583,10,WhatsApp,Sudeste,1,1
2991,53,6995,42517,399,9,Telefone,Centro-Oeste,0,0
2992,48,12767,46204,493,13,WhatsApp,Centro-Oeste,0,0
2993,31,8898,30513,646,13,WhatsApp,Nordeste,0,0
2994,18,8243,14955,239,2,Telefone,Centro-Oeste,0,1
2995,63,6671,5222,465,8,Telefone,Sudeste,1,0
2996,33,17505,13312,580,14,WhatsApp,Nordeste,1,1
2997,71,18208,30776,32,8,WhatsApp,Sudeste,1,1
2998,63,14504,37276,123,13,Email,Sul,1,1
2999,69,12462,10560,534,14,Telefone,Norte,1,1
3000,20,12275,13556,667,10,WhatsApp,Sul,1,0
3001,52,5057,7155,110,8,Telefone,Sudeste,1,0
3002,58,5087,23074,271,6,WhatsApp,Centro-Oeste,0,1
3003,23,18035,13527,380,14,WhatsApp,Norte,1,1
3004,42,2454,4530,300,3,Telefone,Centro-Oeste,0,0
3005,30,15294,24743,627,0,Email,Centro-Oeste,1,1
3006,70,2187,33789,249,2,Telefone,Norte,0,0
3007,51,10001,20239,521,14,WhatsApp,Norte,1,0
3008,25,16638,34668,34,13,Email,Sul,0,0
3009,38,11194,45198,228,7,WhatsApp,Sudeste,1,1
3010,51,4627,36991,585,3,Email,Centro-Oeste,1,0
3011,21,14260,30513,399,9,WhatsApp,Sudeste,1,1
3012,42,13059,7079,584,9,WhatsApp,Sudeste,1,1
3013,32,16296,18742,570,1,Telefone,Nordeste,1,1
3014,21,4895,5281,220,13,WhatsApp,Sul,1,1
3015,62,2345,20948,371,7,Telefone,Centro-Oeste,0,0
3016,29,2664,46141,528,6,Telefone,Norte,0,0
3017,49,14454,49794,75,10,WhatsApp,Norte,0,0
3018,49,7404,21946,618,9,Telefone,Sudeste,1,0
3019,45,15231,11543,136,8,WhatsApp,Sul,1,1
3020,30,1854,20353,74,1,WhatsApp,Sul,0,0
3021,48,19756,49643,254,14,Email,Centro-Oeste,1,1
3022,31,19908,20579,18,4,Email,Centro-Oeste,1,1
3023,37,4317,17601,43,5,WhatsApp,Sudeste,0,0
3024,35,5332,1142,50,12,Telefone,Sudeste,1,1
3025,46,13967,28516,515,1,WhatsApp,Sudeste,0,1
3026,23,9757,19432,571,14,Telefone,Nordeste,1,1
3027,49,14607,45153,576,1,Email,Sul,1,0
3028,46,13958,25445,582,12,WhatsApp,Sudeste,0,0
3029,60,12213,8049,303,14,Email,Sul,1,1
3030,19,4081,13897,142,13,WhatsApp,Norte,0,0
3031,40,11082,25862,202,13,WhatsApp,Norte,0,0
3032,36,9918,48342,207,9,Email,Sul,1,1
3033,48,15919,47039,415,13,Telefone,Norte,0,0
3034,68,13314,34217,221,3,WhatsApp,Norte,0,1
3035,22,2536,23516,362,14,Telefone,Norte,0,0
3036,36,11524,15232,81,7,WhatsApp,Centro-Oeste,1,1
3037,51,12432,27411,563,14,WhatsApp,Centro-Oeste,0,0
3038,27,8935,18366,285,13,Email,Sul,1,1
3039,42,3048,43107,369,14,Telefone,Sul,0,0
3040,19,6565,28121,492,12,Email,Nordeste,0,0
3041,28,4907,13323,346,10,WhatsApp,Centro-Oeste,1,1
3042,67,2139,30486,204,4,Telefone,Sul,0,0
3043,48,1672,15190,25,8,Email,Centro-Oeste,1,0
3044,73,7166,39607,553,3,WhatsApp,Nordeste,1,0
3045,32,5854,11456,69,2,WhatsApp,Sul,1,0
3046,26,11609,21803,516,9,Telefone,Sul,0,0
3047,40,4386,37033,492,14,WhatsApp,Sul,1,0
3048,36,3664,30174,240,7,WhatsApp,Sul,0,0
3049,26,5445,36095,361,0,Email,Sudeste,1,1
3050,52,11901,2558,441,8,Email,Centro-Oeste,1,1
3051,38,9246,12019,31,3,Telefone,Centro-Oeste,1,1
3052,26,13475,31615,629,10,Telefone,Centro-Oeste,0,0
3053,45,9254,1230,707,8,Email,Nordeste,0,0
3054,63,17096,2332,602,7,Telefone,Sudeste,1,1
3055,68,6685,41868,690,2,WhatsApp,Centro-Oeste,0,0
3056,24,2593,23389,657,2,WhatsApp,Centro-Oeste,1,0
3057,33,5380,48886,714,13,WhatsApp,Sul,0,0
3058,33,12186,40438,322,8,WhatsApp,Sul,1,1
3059,50,12271,4679,344,2,WhatsApp,Sul,1,1
3060,21,12180,6799,715,3,WhatsApp,Centro-Oeste,0,0
3061,21,4285,8330,536,8,WhatsApp,Sul,1,1
3062,56,16299,44707,355,11,WhatsApp,Centro-Oeste,0,0
3063,57,17780,38070,471,3,Telefone,Nordeste,0,0
3064,34,8039,22941,105,10,WhatsApp,Nordeste,0,0
3065,54,19458,7115,322,2,Telefone,Norte,0,1
3066,56,17516,7262,572,13,WhatsApp,Sudeste,0,0
3067,69,16230,38811,527,6,Email,Sul,1,0
3068,46,12065,25209,504,5,Email,Sul,1,1
3069,69,9560,38151,85,0,Telefone,Sudeste,0,0
3070,53,5490,23934,709,13,Telefone,Sudeste,1,0
3071,55,19073,21843,235,9,Email,Norte,1,1
3072,56,5595,16239,263,7,WhatsApp,Sudeste,1,0
3073,67,16049,1166,6,0,Email,Centro-Oeste,1,1
3074,54,19759,33544,494,3,Telefone,Sul,0,1
3075,69,11479,28383,289,5,Telefone,Sudeste,1,0
3076,52,6908,14563,570,5,WhatsApp,Centro-Oeste,1,0
3077,24,15437,34149,657,6,Telefone,Sudeste,0,0
3078,44,4333,35328,554,13,Telefone,Centro-Oeste,1,0
3079,45,6785,47945,350,10,Telefone,Nordeste,0,0
3080,39,11089,39970,200,11,Telefone,Centro-Oeste,1,1
3081,31,16208,9929,686,13,WhatsApp,Norte,0,0
3082,24,15616,49121,335,4,WhatsApp,Centro-Oeste,1,1
3083,54,9145,33426,607,4,WhatsApp,Sudeste,1,0
3084,39,13518,49264,217,3,WhatsApp,Nordeste,0,0
3085,22,12389,38497,623,5,WhatsApp,Nordeste,0,0
3086,72,6277,41224,353,6,WhatsApp,Centro-Oeste,1,1
3087,19,17494,32769,692,9,WhatsApp,Sudeste,1,1
3088,44,4235,32204,675,14,WhatsApp,Nordeste,1,0
3089,38,15111,28891,631,9,WhatsApp,Centro-Oeste,1,1
3090,71,7868,24687,325,0,Email,Centro-Oeste,1,0
3091,55,18705,45834,228,8,Telefone,Centro-Oeste,0,1
3092,32,1662,3026,145,14,Telefone,Nordeste,1,1
3093,38,9277,25186,308,13,WhatsApp,Sul,0,0
3094,27,16349,8303,654,7,Telefone,Sudeste,0,1
3095,40,19816,33168,634,6,Telefone,Norte,1,1
3096,73,5035,7074,285,8,Email,Norte,1,1
3097,56,14903,9233,392,2,Telefone,Sudeste,0,1
3098,22,16016,7757,360,9,Telefone,Sul,1,1
3099,18,9459,36551,165,3,Email,Sudeste,1,1
3100,30,5433,16409,581,6,WhatsApp,Centro-Oeste,0,0
3101,38,4885,24646,224,5,WhatsApp,Sudeste,1,1
3102,43,2422,12302,124,13,Telefone,Sudeste,1,1
3103,67,11867,8396,344,12,WhatsApp,Nordeste,1,1
3104,62,15237,28633,524,1,WhatsApp,Norte,1,1
3105,38,2064,14026,52,1,Telefone,Norte,0,0
3106,70,12289,11778,129,9,WhatsApp,Centro-Oeste,1,1
3107,35,4000,46510,135,6,Telefone,Centro-Oeste,1,0
3108,54,8381,26051,657,8,Email,Nordeste,1,0
3109,62,5136,25798,127,10,WhatsApp,Centro-Oeste,0,0
3110,49,1723,35838,71,14,WhatsApp,Sul,1,0
3111,53,7797,22691,273,11,WhatsApp,Nordeste,1,1
3112,34,16395,33592,187,8,WhatsApp,Nordeste,1,1
3113,52,1850,24371,3,6,WhatsApp,Sudeste,0,0
3114,66,19812,10221,285,10,WhatsApp,Sudeste,1,1
3115,28,6232,38913,22,7,WhatsApp,Sul,1,1
3116,38,2517,30779,166,9,WhatsApp,Nordeste,1,1
3117,69,16729,14904,310,2,Telefone,Nordeste,0,0
3118,72,8670,4986,477,0,Email,Sudeste,1,0
3119,70,14803,35698,498,6,Telefone,Norte,1,1
3120,43,7707,29187,434,7,Telefone,Norte,0,0
3121,21,13816,13656,234,1,WhatsApp,Sudeste,0,0
3122,51,3919,1067,670,14,Telefone,Centro-Oeste,0,0
3123,69,7740,2679,663,8,WhatsApp,Nordeste,0,0
3124,65,3393,2519,376,3,WhatsApp,Sul,1,1
3125,35,15253,16419,246,9,Email,Norte,0,0
3126,57,6822,20203,303,10,WhatsApp,Centro-Oeste,0,0
3127,52,12732,19204,405,8,WhatsApp,Nordeste,1,1
3128,58,19009,18530,663,12,Email,Centro-Oeste,1,1
3129,46,4617,4409,708,2,Email,Nordeste,0,0
3130,69,5661,8515,21,7,WhatsApp,Nordeste,1,0
3131,46,17023,3920,257,10,WhatsApp,Sudeste,0,0
3132,55,5542,48153,399,1,Telefone,Sudeste,0,0
3133,59,5933,17240,529,14,Telefone,Sul,1,1
3134,38,15516,40753,51,13,WhatsApp,Sul,1,1
3135,59,4158,30828,447,2,Telefone,Centro-Oeste,1,0
3136,30,12410,19965,270,0,Email,Sudeste,1,1
3137,66,4444,4631,595,4,WhatsApp,Nordeste,1,0
3138,58,8710,11152,636,3,Email,Sudeste,1,0
3139,34,10287,22007,262,12,Email,Nordeste,1,1
3140,73,3486,47647,365,0,WhatsApp,Sudeste,1,0
3141,26,12442,48171,49,9,Telefone,Nordeste,1,1
3142,58,18958,49181,518,8,WhatsApp,Centro-Oeste,0,0
3143,18,13661,24306,629,5,Telefone,Sudeste,0,0
3144,19,4507,19671,118,5,Telefone,Norte,0,0
3145,65,2469,21093,453,13,WhatsApp,Norte,1,0
3146,46,10272,9970,641,10,Telefone,Nordeste,1,0
3147,50,4324,44808,397,1,Email,Centro-Oeste,1,0
3148,27,2711,21826,683,14,WhatsApp,Nordeste,0,0
3149,67,1729,5097,27,13,WhatsApp,Centro-Oeste,1,0
3150,57,17274,37804,711,6,WhatsApp,Sul,0,0
3151,38,15845,31288,372,11,Telefone,Sudeste,1,1
3152,45,4685,49977,97,11,Email,Centro-Oeste,1,0
3153,28,16511,43225,529,14,Email,Nordeste,1,1
3154,72,18385,37430,685,8,WhatsApp,Sul,0,0
3155,51,1548,33571,613,5,Telefone,Nordeste,0,0
3156,25,16673,5567,186,10,WhatsApp,Norte,0,0
3157,39,18270,5524,696,7,WhatsApp,Norte,0,0
3158,25,2469,8215,215,11,WhatsApp,Sudeste,1,0
3159,66,16053,32270,251,4,WhatsApp,Sudeste,0,1
3160,32,7320,11726,216,1,Telefone,Sul,1,1
3161,34,15792,35899,29,12,Email,Norte,1,1
3162,40,4552,13912,102,14,Telefone,Centro-Oeste,1,1
3163,41,13109,48305,123,3,Telefone,Norte,0,0
3164,62,3802,44915,54,11,WhatsApp,Sudeste,1,1
3165,36,3783,13069,283,0,Email,Nordeste,1,0
3166,22,16885,2869,614,0,Telefone,Sul,1,0
3167,49,11299,44927,117,5,Email,Norte,0,0
3168,61,17120,32521,616,14,WhatsApp,Centro-Oeste,1,0
3169,18,1622,1028,557,1,Telefone,Centro-Oeste,0,0
3170,40,10972,43770,114,5,Telefone,Centro-Oeste,1,1
3171,54,5227,30814,543,0,WhatsApp,Sul,1,0
3172,25,15232,37943,676,10,Telefone,Centro-Oeste,0,0
3173,30,6458,18547,701,9,Email,Centro-Oeste,0,0
3174,25,2024,20248,293,2,WhatsApp,Norte,1,0
3175,74,10579,35609,195,13,WhatsApp,Sul,0,0
3176,40,9899,14419,292,8,Telefone,Nordeste,1,1
3177,60,18032,47998,261,1,WhatsApp,Nordeste,1,1
3178,18,18321,15756,207,7,Telefone,Centro-Oeste,0,1
3179,62,11894,5405,564,5,Telefone,Sudeste,0,0
3180,68,5249,48807,49,11,WhatsApp,Sul,0,0
3181,41,12853,48523,6,5,Email,Sudeste,1,0
3182,52,15509,9384,379,6,Telefone,Sul,1,0
3183,41,12937,29406,394,4,Email,Sul,1,1
3184,34,6836,42411,224,11,Telefone,Norte,1,1
3185,22,6051,6450,23,10,Email,Centro-Oeste,1,1
3186,37,4323,1860,657,3,WhatsApp,Norte,0,0
3187,38,14416,38395,110,5,WhatsApp,Sudeste,1,1
3188,57,16667,22446,553,7,WhatsApp,Sudeste,0,0
3189,48,10177,47520,399,3,WhatsApp,Nordeste,0,0
3190,63,16368,9230,172,4,Email,Norte,1,1
3191,53,9891,22661,698,6,WhatsApp,Norte,1,0
3192,28,14158,28238,306,5,Email,Norte,0,0
3193,69,19866,4425,564,12,WhatsApp,Nordeste,1,1
3194,32,11163,8963,582,3,WhatsApp,Norte,1,1
3195,36,3811,17912,708,12,Email,Norte,1,0
3196,24,8725,22902,151,3,WhatsApp,Norte,0,0
3197,68,13065,34510,428,9,Telefone,Norte,0,0
3198,45,11770,26217,621,3,WhatsApp,Sudeste,1,1
3199,68,15060,42052,467,0,Email,Centro-Oeste,1,0
3200,60,18488,10297,630,4,Telefone,Sudeste,1,1
3201,22,17465,21094,607,7,Telefone,Norte,1,1
3202,22,7285,6906,556,6,WhatsApp,Sul,1,1
3203,47,13567,14465,67,4,WhatsApp,Sul,1,1
3204,71,10240,14233,156,2,Email,Nordeste,1,1
3205,49,15153,27426,206,14,Email,Sudeste,1,1
3206,25,18722,29283,155,14,WhatsApp,Nordeste,1,1
3207,27,5315,18324,691,10,WhatsApp,Nordeste,0,0
3208,55,18731,36894,509,0,WhatsApp,Sul,1,1
3209,64,6209,43342,572,12,WhatsApp,Sudeste,1,0
3210,49,6007,28787,74,6,Telefone,Centro-Oeste,0,1
3211,65,8075,17068,49,12,WhatsApp,Sudeste,1,1
3212,45,6273,30936,467,14,WhatsApp,Nordeste,0,0
3213,34,13946,21880,585,10,Telefone,Norte,0,0
3214,48,11964,25296,708,2,WhatsApp,Nordeste,1,0
3215,25,17364,8531,179,3,Telefone,Sudeste,0,1
3216,57,4820,22447,48,13,Email,Sul,1,1
3217,42,12250,3688,72,4,WhatsApp,Sudeste,0,1
3218,26,6198,26169,113,12,Telefone,Centro-Oeste,1,1
3219,19,19448,36213,159,14,WhatsApp,Norte,0,1
3220,32,19724,32313,30,11,WhatsApp,Norte,1,1
3221,67,7558,7265,97,7,WhatsApp,Nordeste,1,1
3222,20,2226,23671,251,12,WhatsApp,Sudeste,0,0
3223,66,8197,11307,519,6,WhatsApp,Sul,0,1
3224,53,13410,10704,92,8,WhatsApp,Centro-Oeste,1,1
3225,21,10757,27566,113,10,Email,Nordeste,0,0
3226,31,14463,42620,259,2,Telefone,Sudeste,0,1
3227,58,18166,37867,107,13,Email,Sul,0,0
3228,58,2581,23158,575,10,Telefone,Sudeste,1,0
3229,42,12276,37581,390,9,WhatsApp,Sul,1,1
3230,72,15696,35486,358,0,WhatsApp,Sudeste,1,1
3231,67,10844,14286,199,0,WhatsApp,Sudeste,1,1
3232,27,17458,29783,427,11,WhatsApp,Nordeste,0,0
3233,38,13189,556,478,9,Telefone,Sudeste,1,1
3234,53,18831,45801,503,12,Telefone,Sudeste,0,0
3235,29,6260,33411,658,13,WhatsApp,Nordeste,1,0
3236,44,14936,40486,573,0,WhatsApp,Nordeste,0,1
3237,57,1566,9059,120,1,WhatsApp,Norte,1,1
3238,19,2064,26558,573,1,WhatsApp,Norte,1,0
3239,71,14893,23245,309,6,WhatsApp,Nordeste,0,0
3240,30,5170,1115,538,8,Telefone,Centro-Oeste,1,0
3241,70,3751,8562,627,7,WhatsApp,Sul,0,0
3242,49,14449,28714,475,14,Telefone,Nordeste,1,1
3243,48,2304,44788,552,3,WhatsApp,Norte,1,0
3244,33,11083,39245,344,1,WhatsApp,Sudeste,0,0
3245,49,19119,44687,628,2,Email,Nordeste,0,1
3246,49,13724,43048,136,9,Telefone,Nordeste,1,1
3247,51,7516,11181,277,4,WhatsApp,Norte,1,0
3248,28,14536,7484,533,8,Email,Norte,1,1
3249,27,13892,28079,31,7,WhatsApp,Centro-Oeste,1,1
3250,32,9438,25774,247,12,WhatsApp,Norte,0,0
3251,34,5641,38239,411,11,Telefone,Norte,1,0
3252,57,11046,27899,27,13,Telefone,Norte,1,1
3253,35,6835,31981,73,2,WhatsApp,Sudeste,0,0
3254,72,6577,1444,97,8,WhatsApp,Nordeste,0,1
3255,26,14747,28957,673,9,Email,Nordeste,1,0
3256,42,7111,9614,346,2,WhatsApp,Norte,1,1
3257,57,9589,40346,476,9,WhatsApp,Centro-Oeste,0,0
3258,31,4392,18630,300,11,Telefone,Norte,1,0
3259,42,7077,12812,299,13,Email,Centro-Oeste,1,1
3260,67,19443,33096,287,7,WhatsApp,Nordeste,0,1
3261,39,8183,39051,449,0,Telefone,Centro-Oeste,1,1
3262,69,3007,10251,212,3,Telefone,Centro-Oeste,0,0
3263,47,17835,7407,76,3,WhatsApp,Sul,0,1
3264,37,3563,28614,401,5,Telefone,Centro-Oeste,1,1
3265,38,3500,25509,655,11,Email,Centro-Oeste,1,0
3266,61,17066,19810,34,11,WhatsApp,Sudeste,1,1
3267,49,2794,36225,498,1,WhatsApp,Nordeste,1,0
3268,68,16596,19496,516,6,Email,Norte,0,0
3269,63,5565,6547,328,4,Telefone,Sul,1,1
3270,66,15590,39517,98,9,WhatsApp,Centro-Oeste,1,1
3271,73,19487,29267,366,5,Telefone,Sudeste,0,1
3272,38,19206,16847,463,10,Telefone,Sudeste,1,1
3273,52,18982,37027,28,13,Telefone,Norte,1,1
3274,49,10818,24602,713,5,Email,Norte,1,0
3275,47,9988,4763,386,13,WhatsApp,Nordeste,1,0
3276,72,12741,43549,273,13,WhatsApp,Centro-Oeste,1,1
3277,56,11917,2402,127,11,Telefone,Sudeste,1,1
3278,66,17074,31323,202,13,WhatsApp,Sul,0,1
3279,29,16802,31040,521,10,Telefone,Nordeste,1,1
3280,58,16150,35835,287,5,WhatsApp,Centro-Oeste,1,1
3281,64,14850,10690,450,9,WhatsApp,Norte,0,0
3282,35,3596,41343,88,11,WhatsApp,Centro-Oeste,1,1
3283,38,13301,28190,318,7,Telefone,Norte,0,0
3284,30,18059,3494,19,9,Telefone,Centro-Oeste,1,1
3285,38,8669,38497,593,3,WhatsApp,Sul,1,1
3286,25,14788,2510,107,9,WhatsApp,Nordeste,0,1
3287,63,12194,7877,458,7,WhatsApp,Norte,0,0
3288,57,13691,13536,311,8,Telefone,Sul,1,1
3289,63,19551,26967,412,12,WhatsApp,Sudeste,0,1
3290,24,12237,548,624,12,Telefone,Sul,1,0
3291,40,19707,37478,635,3,Telefone,Sul,0,0
3292,61,6647,48106,498,0,WhatsApp,Sul,0,0
3293,49,19240,16538,244,2,Telefone,Norte,0,1
3294,28,7699,33076,690,0,WhatsApp,Sudeste,0,0
3295,39,2046,8378,577,6,Telefone,Nordeste,1,0
3296,39,6731,28109,380,11,WhatsApp,Sul,1,0
3297,60,9465,49722,515,0,WhatsApp,Norte,1,0
3298,42,19967,48615,207,10,Telefone,Norte,1,1
3299,39,3540,24570,394,3,WhatsApp,Nordeste,1,0
3300,45,3252,41147,21,12,Telefone,Centro-Oeste,0,0
3301,46,3349,22496,527,13,Telefone,Sudeste,0,0
3302,30,4142,18661,343,0,Telefone,Sudeste,0,0
3303,35,3100,46522,718,12,WhatsApp,Sul,1,0
3304,19,15451,40648,202,12,Telefone,Centro-Oeste,1,1
3305,46,13297,2728,120,1,Telefone,Sudeste,1,1
3306,38,18502,26865,649,10,WhatsApp,Sul,1,1
3307,32,2632,25688,389,14,Telefone,Centro-Oeste,0,0
3308,69,6991,43082,537,13,Email,Norte,1,0
3309,44,7295,9388,234,0,WhatsApp,Sul,1,1
3310,67,12031,23630,633,12,Email,Centro-Oeste,0,0
3311,48,12431,39659,602,4,WhatsApp,Nordeste,1,0
3312,32,9133,42697,320,6,WhatsApp,Sudeste,1,0
3313,68,19371,19290,712,2,WhatsApp,Sul,1,1
3314,40,6509,25324,180,13,Telefone,Norte,1,1
3315,41,3613,33905,368,7,WhatsApp,Sul,1,1
3316,61,2544,24974,76,13,Email,Sudeste,1,0
3317,30,15423,17833,649,14,Email,Sudeste,1,0
3318,39,3931,43364,650,4,Telefone,Centro-Oeste,0,0
3319,60,15426,36855,496,4,WhatsApp,Norte,0,0
3320,54,3082,34379,522,12,Email,Centro-Oeste,0,0
3321,50,15874,8867,201,4,Email,Norte,0,1
3322,73,2808,1222,346,7,WhatsApp,Sul,1,0
3323,20,10293,31645,483,1,Telefone,Sul,1,1
3324,71,3120,38134,219,1,Telefone,Centro-Oeste,1,0
3325,36,6266,10639,60,14,Telefone,Nordeste,1,1
3326,40,6692,2628,659,13,WhatsApp,Sudeste,1,1
3327,46,8122,42386,619,11,WhatsApp,Centro-Oeste,0,0
3328,47,7593,21117,550,7,WhatsApp,Centro-Oeste,1,0
3329,56,17984,28580,646,8,WhatsApp,Sul,0,0
3330,61,1737,35785,221,10,Telefone,Sudeste,1,0
3331,64,12610,18033,502,11,Email,Centro-Oeste,1,1
3332,42,7573,33124,133,9,Email,Sul,0,1
3333,54,4042,47496,53,9,Telefone,Sul,0,1
3334,64,16782,47447,450,1,Telefone,Centro-Oeste,1,1
3335,25,11695,28456,62,3,WhatsApp,Centro-Oeste,0,0
3336,59,3037,42943,23,7,Telefone,Sul,1,1
3337,33,18638,33577,44,1,WhatsApp,Centro-Oeste,1,1
